value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2023-10-05
1,5,9,0,0,0,0,0,0,0,0,2023-10-05
2,0,0,0,0,0,0,0,0,0,0,2023-10-05
3,3,0,0,0,0,0,0,0,0,0,2023-10-05
4,0,0,0,0,0,0,0,0,0,0,2023-10-05
5,2,3,0,0,0,0,0,0,0,0,2023-10-05
6,0,0,0,0,0,0,0,0,0,0,2023-10-05
7,0,1,0,0,0,0,0,0,0,0,2023-10-05
8,0,0,0,0,0,0,0,0,0,0,2023-10-05
9,1,18,0,0,0,0,0,0,0,0,2023-10-05
10,4,0,0,0,0,0,0,0,0,0,2023-10-05
11,2,0,0,0,0,0,0,0,0,0,2023-10-05
12,0,35,0,0,0,0,0,0,0,0,2023-10-05
13,4,9,0,0,0,0,0,0,0,0,2023-10-05
14,3,3,0,0,0,0,0,0,0,0,2023-10-05
15,6,0,0,0,0,0,0,0,0,0,2023-10-05
16,0,17,0,0,0,0,0,0,0,0,2023-10-05
17,0,0,0,0,0,0,0,0,0,0,2023-10-05
18,6,0,0,0,0,0,0,0,0,0,2023-10-05
19,0,0,0,0,0,0,0,0,0,0,2023-10-05
20,0,8,0,0,0,0,0,0,0,0,2023-10-05
21,0,7,0,0,0,0,0,0,0,0,2023-10-05
22,0,0,0,0,0,0,0,0,0,0,2023-10-05
23,0,1,0,0,0,0,0,0,0,0,2023-10-05
24,12,1,0,0,0,0,0,0,0,0,2023-10-05
25,0,0,0,0,0,0,0,0,0,0,2023-10-05
26,2,2,0,0,0,0,0,0,0,0,2023-10-05
27,0,1,0,0,0,0,0,0,0,0,2023-10-05
28,0,2,0,0,0,0,0,0,0,0,2023-10-05
29,0,0,0,0,0,0,0,0,0,0,2023-10-05
30,0,0,0,0,0,0,0,0,0,0,2023-10-05
31,12,0,0,0,0,0,0,0,0,0,2023-10-05
32,3,0,0,0,0,0,0,0,0,0,2023-10-05
33,0,0,0,0,0,0,0,0,0,0,2023-10-05
34,1,0,0,0,0,0,0,0,0,0,2023-10-05
35,3,0,0,0,0,0,0,0,0,0,2023-10-05
36,0,4,0,0,0,0,0,0,0,0,2023-10-05
37,0,10,0,0,0,0,0,0,0,0,2023-10-05
38,0,0,0,0,0,0,0,0,0,0,2023-10-05
39,0,0,0,0,0,0,0,0,0,0,2023-10-05
40,0,0,0,0,0,0,0,0,0,0,2023-10-05
41,7,0,0,0,0,0,0,0,0,0,2023-10-05
42,4,0,0,0,0,0,0,0,0,0,2023-10-05
43,0,7,0,0,0,0,0,0,0,0,2023-10-05
44,5,6,0,0,0,0,0,0,0,0,2023-10-05
45,9,2,0,0,0,0,0,0,0,0,2023-10-05
46,0,5,0,0,0,0,0,0,0,0,2023-10-05
47,2,0,0,0,0,0,0,0,0,0,2023-10-05
48,0,0,0,0,0,0,0,0,0,0,2023-10-05
49,10,0,0,0,0,0,0,0,0,0,2023-10-05
50,0,33,0,0,0,0,0,0,0,0,2023-10-05
51,2,2,0,0,0,0,0,0,0,0,2023-10-05
52,0,0,0,0,0,0,0,0,0,0,2023-10-05
53,0,3,0,0,0,0,0,0,0,0,2023-10-05
54,5,13,0,0,0,0,0,0,0,0,2023-10-05
55,0,12,0,0,0,0,0,0,0,0,2023-10-05
56,0,8,0,0,0,0,0,0,0,0,2023-10-05
57,9,1,0,0,0,0,0,0,0,0,2023-10-05
58,1,5,0,0,0,0,0,0,0,0,2023-10-05
59,0,0,0,0,0,0,0,0,0,0,2023-10-05
60,1,7,0,0,0,0,0,0,0,0,2023-10-05
61,0,0,0,0,0,0,0,0,0,0,2023-10-05
62,0,0,0,0,0,0,0,0,0,0,2023-10-05
63,0,0,0,0,0,0,0,0,0,0,2023-10-05
64,5,2,0,0,0,0,0,0,0,0,2023-10-05
65,1,0,0,0,0,0,0,0,0,0,2023-10-05
66,1,6,0,0,0,0,0,0,0,0,2023-10-05
67,0,11,0,0,0,0,0,0,0,0,2023-10-05
68,7,1,0,0,0,0,0,0,0,0,2023-10-05
69,3,0,0,0,0,0,0,0,0,0,2023-10-05
70,0,0,0,0,0,0,0,0,0,0,2023-10-05
71,9,1,0,0,0,0,0,0,0,0,2023-10-05
72,0,0,0,0,0,0,0,0,0,0,2023-10-05
73,0,0,0,0,0,0,0,0,0,0,2023-10-05
74,1,0,0,0,0,0,0,0,0,0,2023-10-05
75,0,8,0,0,0,0,0,0,0,0,2023-10-05
76,0,4,0,0,0,0,0,0,0,0,2023-10-05
77,5,2,0,0,0,0,0,0,0,0,2023-10-05
78,0,6,0,0,0,0,0,0,0,0,2023-10-05
79,4,0,0,0,0,0,0,0,0,0,2023-10-05
80,0,4,0,0,0,0,0,0,0,0,2023-10-05
81,0,0,0,0,0,0,0,0,0,0,2023-10-05
82,0,0,0,0,0,0,0,0,0,0,2023-10-05
83,11,8,0,0,0,0,0,0,0,0,2023-10-05
84,2,6,0,0,0,0,0,0,0,0,2023-10-05
85,0,0,0,0,0,0,0,0,0,0,2023-10-05
86,1,4,0,0,0,0,0,0,0,0,2023-10-05
87,5,0,0,0,0,0,0,0,0,0,2023-10-05
88,19,8,0,0,0,0,0,0,0,0,2023-10-05
89,3,11,0,0,0,0,0,0,0,0,2023-10-05
90,11,0,0,0,0,0,0,0,0,0,2023-10-05
91,2,9,0,0,0,0,0,0,0,0,2023-10-05
92,3,11,0,0,0,0,0,0,0,0,2023-10-05
93,16,5,0,0,0,0,0,0,0,0,2023-10-05
94,0,0,0,0,0,0,0,0,0,0,2023-10-05
95,5,27,0,0,0,0,0,0,0,0,2023-10-05
96,1,16,0,0,0,0,0,0,0,0,2023-10-05
97,24,2,0,0,0,0,0,0,0,0,2023-10-05
98,7,9,0,0,0,0,0,0,0,0,2023-10-05
99,11,9,0,0,0,0,0,0,0,0,2023-10-05
100,1907,1996,0,0,0,0,0,0,0,0,2023-10-05
101,0,5,0,0,0,0,0,0,0,0,2023-10-05
102,6,0,0,0,0,0,0,0,0,0,2023-10-05
103,0,3,0,0,0,0,0,0,0,0,2023-10-05
104,2,0,0,0,0,0,0,0,0,0,2023-10-05
105,1,1,0,0,0,0,0,0,0,0,2023-10-05
106,0,0,0,0,0,0,0,0,0,0,2023-10-05
107,0,0,0,0,0,0,0,0,0,0,2023-10-05
108,0,0,0,0,0,0,0,0,0,0,2023-10-05
109,2,0,0,0,0,0,0,0,0,0,2023-10-05
110,3,0,0,0,0,0,0,0,0,0,2023-10-05
111,2,0,0,0,0,0,0,0,0,0,2023-10-05
112,0,16,0,0,0,0,0,0,0,0,2023-10-05
113,0,2,0,0,0,0,0,0,0,0,2023-10-05
114,3,0,0,0,0,0,0,0,0,0,2023-10-05
115,11,7,0,0,0,0,0,0,0,0,2023-10-05
116,0,0,0,0,0,0,0,0,0,0,2023-10-05
117,6,0,0,0,0,0,0,0,0,0,2023-10-05
118,3,0,0,0,0,0,0,0,0,0,2023-10-05
119,1,2,0,0,0,0,0,0,0,0,2023-10-05
120,0,0,0,0,0,0,0,0,0,0,2023-10-05
121,0,7,0,0,0,0,0,0,0,0,2023-10-05
122,0,2,0,0,0,0,0,0,0,0,2023-10-05
123,0,0,0,0,0,0,0,0,0,0,2023-10-05
124,4,1,0,0,0,0,0,0,0,0,2023-10-05
125,0,0,0,0,0,0,0,0,0,0,2023-10-05
126,0,0,0,0,0,0,0,0,0,0,2023-10-05
127,0,0,0,0,0,0,0,0,0,0,2023-10-05
128,0,11,0,0,0,0,0,0,0,0,2023-10-05
129,2,0,0,0,0,0,0,0,0,0,2023-10-05
130,2,0,0,0,0,0,0,0,0,0,2023-10-05
131,0,1,0,0,0,0,0,0,0,0,2023-10-05
132,0,2,0,0,0,0,0,0,0,0,2023-10-05
133,0,0,0,0,0,0,0,0,0,0,2023-10-05
134,0,1,0,0,0,0,0,0,0,0,2023-10-05
135,1,0,0,0,0,0,0,0,0,0,2023-10-05
136,0,6,0,0,0,0,0,0,0,0,2023-10-05
137,0,2,0,0,0,0,0,0,0,0,2023-10-05
138,0,0,0,0,0,0,0,0,0,0,2023-10-05
139,0,0,0,0,0,0,0,0,0,0,2023-10-05
140,0,0,0,0,0,0,0,0,0,0,2023-10-05
141,0,0,0,0,0,0,0,0,0,0,2023-10-05
142,1,10,0,0,0,0,0,0,0,0,2023-10-05
143,0,0,0,0,0,0,0,0,0,0,2023-10-05
144,20,0,0,0,0,0,0,0,0,0,2023-10-05
145,1,4,0,0,0,0,0,0,0,0,2023-10-05
146,0,3,0,0,0,0,0,0,0,0,2023-10-05
147,1,0,0,0,0,0,0,0,0,0,2023-10-05
148,0,0,0,0,0,0,0,0,0,0,2023-10-05
149,0,0,0,0,0,0,0,0,0,0,2023-10-05
150,0,0,0,0,0,0,0,0,0,0,2023-10-05
151,4,0,0,0,0,0,0,0,0,0,2023-10-05
152,1,0,0,0,0,0,0,0,0,0,2023-10-05
153,0,0,0,0,0,0,0,0,0,0,2023-10-05
154,3,19,0,0,0,0,0,0,0,0,2023-10-05
155,0,0,0,0,0,0,0,0,0,0,2023-10-05
156,0,2,0,0,0,0,0,0,0,0,2023-10-05
157,2,6,0,0,0,0,0,0,0,0,2023-10-05
158,0,1,0,0,0,0,0,0,0,0,2023-10-05
159,0,0,0,0,0,0,0,0,0,0,2023-10-05
160,0,0,0,0,0,0,0,0,0,0,2023-10-05
161,2,5,0,0,0,0,0,0,0,0,2023-10-05
162,0,0,0,0,0,0,0,0,0,0,2023-10-05
163,0,0,0,0,0,0,0,0,0,0,2023-10-05
164,12,0,0,0,0,0,0,0,0,0,2023-10-05
165,0,0,0,0,0,0,0,0,0,0,2023-10-05
166,0,0,0,0,0,0,0,0,0,0,2023-10-05
167,0,0,0,0,0,0,0,0,0,0,2023-10-05
168,4,4,0,0,0,0,0,0,0,0,2023-10-05
169,3,0,0,0,0,0,0,0,0,0,2023-10-05
170,0,0,0,0,0,0,0,0,0,0,2023-10-05
171,0,0,0,0,0,0,0,0,0,0,2023-10-05
172,0,0,0,0,0,0,0,0,0,0,2023-10-05
173,0,0,0,0,0,0,0,0,0,0,2023-10-05
174,0,3,0,0,0,0,0,0,0,0,2023-10-05
175,0,0,0,0,0,0,0,0,0,0,2023-10-05
176,5,6,0,0,0,0,0,0,0,0,2023-10-05
177,0,3,0,0,0,0,0,0,0,0,2023-10-05
178,0,6,0,0,0,0,0,0,0,0,2023-10-05
179,2,6,0,0,0,0,0,0,0,0,2023-10-05
180,6,1,0,0,0,0,0,0,0,0,2023-10-05
181,0,0,0,0,0,0,0,0,0,0,2023-10-05
182,4,1,0,0,0,0,0,0,0,0,2023-10-05
183,2,10,0,0,0,0,0,0,0,0,2023-10-05
184,7,3,0,0,0,0,0,0,0,0,2023-10-05
185,0,1,0,0,0,0,0,0,0,0,2023-10-05
186,3,0,0,0,0,0,0,0,0,0,2023-10-05
187,0,2,0,0,0,0,0,0,0,0,2023-10-05
188,9,50,0,0,0,0,0,0,0,0,2023-10-05
189,0,24,0,0,0,0,0,0,0,0,2023-10-05
190,17,2,0,0,0,0,0,0,0,0,2023-10-05
191,1,0,0,0,0,0,0,0,0,0,2023-10-05
192,2,4,0,0,0,0,0,0,0,0,2023-10-05
193,2,9,0,0,0,0,0,0,0,0,2023-10-05
194,0,7,0,0,0,0,0,0,0,0,2023-10-05
195,0,9,0,0,0,0,0,0,0,0,2023-10-05
196,20,6,0,0,0,0,0,0,0,0,2023-10-05
197,2,0,0,0,0,0,0,0,0,0,2023-10-05
198,1,0,0,0,0,0,0,0,0,0,2023-10-05
199,12,0,0,0,0,0,0,0,0,0,2023-10-05
200,465,475,0,0,0,0,0,0,0,0,2023-10-05
201,3,7,0,0,0,0,0,0,0,0,2023-10-05
202,1,0,0,0,0,0,0,0,0,0,2023-10-05
203,0,1,0,0,0,0,0,0,0,0,2023-10-05
204,3,5,0,0,0,0,0,0,0,0,2023-10-05
205,0,2,0,0,0,0,0,0,0,0,2023-10-05
206,0,2,0,0,0,0,0,0,0,0,2023-10-05
207,6,10,0,0,0,0,0,0,0,0,2023-10-05
208,0,0,0,0,0,0,0,0,0,0,2023-10-05
209,0,5,0,0,0,0,0,0,0,0,2023-10-05
210,1,1,0,0,0,0,0,0,0,0,2023-10-05
211,0,0,0,0,0,0,0,0,0,0,2023-10-05
212,5,15,0,0,0,0,0,0,0,0,2023-10-05
213,0,6,0,0,0,0,0,0,0,0,2023-10-05
214,0,0,0,0,0,0,0,0,0,0,2023-10-05
215,3,1,0,0,0,0,0,0,0,0,2023-10-05
216,0,0,0,0,0,0,0,0,0,0,2023-10-05
217,1,2,0,0,0,0,0,0,0,0,2023-10-05
218,2,3,0,0,0,0,0,0,0,0,2023-10-05
219,7,3,0,0,0,0,0,0,0,0,2023-10-05
220,0,0,0,0,0,0,0,0,0,0,2023-10-05
221,0,3,0,0,0,0,0,0,0,0,2023-10-05
222,0,0,0,0,0,0,0,0,0,0,2023-10-05
223,0,0,0,0,0,0,0,0,0,0,2023-10-05
224,0,0,0,0,0,0,0,0,0,0,2023-10-05
225,0,0,0,0,0,0,0,0,0,0,2023-10-05
226,0,0,0,0,0,0,0,0,0,0,2023-10-05
227,0,0,0,0,0,0,0,0,0,0,2023-10-05
228,0,2,0,0,0,0,0,0,0,0,2023-10-05
229,0,0,0,0,0,0,0,0,0,0,2023-10-05
230,0,21,0,0,0,0,0,0,0,0,2023-10-05
231,0,0,0,0,0,0,0,0,0,0,2023-10-05
232,2,0,0,0,0,0,0,0,0,0,2023-10-05
233,0,0,0,0,0,0,0,0,0,0,2023-10-05
234,0,0,0,0,0,0,0,0,0,0,2023-10-05
235,0,0,0,0,0,0,0,0,0,0,2023-10-05
236,0,0,0,0,0,0,0,0,0,0,2023-10-05
237,0,1,0,0,0,0,0,0,0,0,2023-10-05
238,0,14,0,0,0,0,0,0,0,0,2023-10-05
239,1,0,0,0,0,0,0,0,0,0,2023-10-05
240,0,4,0,0,0,0,0,0,0,0,2023-10-05
241,0,3,0,0,0,0,0,0,0,0,2023-10-05
242,0,1,0,0,0,0,0,0,0,0,2023-10-05
243,0,0,0,0,0,0,0,0,0,0,2023-10-05
244,0,9,0,0,0,0,0,0,0,0,2023-10-05
245,1,1,0,0,0,0,0,0,0,0,2023-10-05
246,0,4,0,0,0,0,0,0,0,0,2023-10-05
247,0,1,0,0,0,0,0,0,0,0,2023-10-05
248,0,0,0,0,0,0,0,0,0,0,2023-10-05
249,0,0,0,0,0,0,0,0,0,0,2023-10-05
250,0,0,0,0,0,0,0,0,0,0,2023-10-05
251,2,0,0,0,0,0,0,0,0,0,2023-10-05
252,0,0,0,0,0,0,0,0,0,0,2023-10-05
253,0,0,0,0,0,0,0,0,0,0,2023-10-05
254,0,1,0,0,0,0,0,0,0,0,2023-10-05
255,0,11,0,0,0,0,0,0,0,0,2023-10-05
256,0,0,0,0,0,0,0,0,0,0,2023-10-05
257,0,0,0,0,0,0,0,0,0,0,2023-10-05
258,3,0,0,0,0,0,0,0,0,0,2023-10-05
259,0,0,0,0,0,0,0,0,0,0,2023-10-05
260,3,0,0,0,0,0,0,0,0,0,2023-10-05
261,0,25,0,0,0,0,0,0,0,0,2023-10-05
262,0,0,0,0,0,0,0,0,0,0,2023-10-05
263,0,0,0,0,0,0,0,0,0,0,2023-10-05
264,5,0,0,0,0,0,0,0,0,0,2023-10-05
265,0,4,0,0,0,0,0,0,0,0,2023-10-05
266,0,0,0,0,0,0,0,0,0,0,2023-10-05
267,0,0,0,0,0,0,0,0,0,0,2023-10-05
268,0,0,0,0,0,0,0,0,0,0,2023-10-05
269,0,11,0,0,0,0,0,0,0,0,2023-10-05
270,0,0,0,0,0,0,0,0,0,0,2023-10-05
271,0,0,0,0,0,0,0,0,0,0,2023-10-05
272,0,1,0,0,0,0,0,0,0,0,2023-10-05
273,0,0,0,0,0,0,0,0,0,0,2023-10-05
274,0,21,0,0,0,0,0,0,0,0,2023-10-05
275,0,0,0,0,0,0,0,0,0,0,2023-10-05
276,7,0,0,0,0,0,0,0,0,0,2023-10-05
277,2,0,0,0,0,0,0,0,0,0,2023-10-05
278,31,0,0,0,0,0,0,0,0,0,2023-10-05
279,1,0,0,0,0,0,0,0,0,0,2023-10-05
280,1,0,0,0,0,0,0,0,0,0,2023-10-05
281,1,0,0,0,0,0,0,0,0,0,2023-10-05
282,0,0,0,0,0,0,0,0,0,0,2023-10-05
283,4,0,0,0,0,0,0,0,0,0,2023-10-05
284,0,0,0,0,0,0,0,0,0,0,2023-10-05
285,0,0,0,0,0,0,0,0,0,0,2023-10-05
286,7,0,0,0,0,0,0,0,0,0,2023-10-05
287,0,8,0,0,0,0,0,0,0,0,2023-10-05
288,0,3,0,0,0,0,0,0,0,0,2023-10-05
289,1,0,0,0,0,0,0,0,0,0,2023-10-05
290,9,0,0,0,0,0,0,0,0,0,2023-10-05
291,0,0,0,0,0,0,0,0,0,0,2023-10-05
