value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2023-10-23
1,0,2,0,0,0,0,0,0,0,0,2023-10-23
2,5,0,0,0,0,0,0,0,0,0,2023-10-23
3,0,0,0,0,0,0,0,0,0,0,2023-10-23
4,21,23,0,0,0,0,0,0,0,0,2023-10-23
5,1,0,0,0,0,0,0,0,0,0,2023-10-23
6,0,0,0,0,0,0,0,0,0,0,2023-10-23
7,0,0,0,0,0,0,0,0,0,0,2023-10-23
8,0,5,0,0,0,0,0,0,0,0,2023-10-23
9,0,4,0,0,0,0,0,0,0,0,2023-10-23
10,1,0,0,0,0,0,0,0,0,0,2023-10-23
11,18,7,0,0,0,0,0,0,0,0,2023-10-23
12,1,8,0,0,0,0,0,0,0,0,2023-10-23
13,0,4,0,0,0,0,0,0,0,0,2023-10-23
14,1,1,0,0,0,0,0,0,0,0,2023-10-23
15,6,3,0,0,0,0,0,0,0,0,2023-10-23
16,0,0,0,0,0,0,0,0,0,0,2023-10-23
17,0,0,0,0,0,0,0,0,0,0,2023-10-23
18,0,0,0,0,0,0,0,0,0,0,2023-10-23
19,0,0,0,0,0,0,0,0,0,0,2023-10-23
20,1,11,0,0,0,0,0,0,0,0,2023-10-23
21,3,1,0,0,0,0,0,0,0,0,2023-10-23
22,2,0,0,0,0,0,0,0,0,0,2023-10-23
23,4,4,0,0,0,0,0,0,0,0,2023-10-23
24,0,0,0,0,0,0,0,0,0,0,2023-10-23
25,1,2,0,0,0,0,0,0,0,0,2023-10-23
26,2,0,0,0,0,0,0,0,0,0,2023-10-23
27,0,3,0,0,0,0,0,0,0,0,2023-10-23
28,0,2,0,0,0,0,0,0,0,0,2023-10-23
29,1,0,0,0,0,0,0,0,0,0,2023-10-23
30,0,0,0,0,0,0,0,0,0,0,2023-10-23
31,0,5,0,0,0,0,0,0,0,0,2023-10-23
32,0,0,0,0,0,0,0,0,0,0,2023-10-23
33,0,1,0,0,0,0,0,0,0,0,2023-10-23
34,2,9,0,0,0,0,0,0,0,0,2023-10-23
35,0,0,0,0,0,0,0,0,0,0,2023-10-23
36,0,0,0,0,0,0,0,0,0,0,2023-10-23
37,0,0,0,0,0,0,0,0,0,0,2023-10-23
38,20,6,0,0,0,0,0,0,0,0,2023-10-23
39,0,3,0,0,0,0,0,0,0,0,2023-10-23
40,0,0,0,0,0,0,0,0,0,0,2023-10-23
41,2,1,0,0,0,0,0,0,0,0,2023-10-23
42,1,0,0,0,0,0,0,0,0,0,2023-10-23
43,0,0,0,0,0,0,0,0,0,0,2023-10-23
44,0,0,0,0,0,0,0,0,0,0,2023-10-23
45,1,1,0,0,0,0,0,0,0,0,2023-10-23
46,0,5,0,0,0,0,0,0,0,0,2023-10-23
47,2,3,0,0,0,0,0,0,0,0,2023-10-23
48,0,7,0,0,0,0,0,0,0,0,2023-10-23
49,1,7,0,0,0,0,0,0,0,0,2023-10-23
50,0,2,0,0,0,0,0,0,0,0,2023-10-23
51,0,4,0,0,0,0,0,0,0,0,2023-10-23
52,8,0,0,0,0,0,0,0,0,0,2023-10-23
53,0,0,0,0,0,0,0,0,0,0,2023-10-23
54,1,18,0,0,0,0,0,0,0,0,2023-10-23
55,5,0,0,0,0,0,0,0,0,0,2023-10-23
56,3,0,0,0,0,0,0,0,0,0,2023-10-23
57,1,0,0,0,0,0,0,0,0,0,2023-10-23
58,2,0,0,0,0,0,0,0,0,0,2023-10-23
59,0,3,0,0,0,0,0,0,0,0,2023-10-23
60,0,0,0,0,0,0,0,0,0,0,2023-10-23
61,2,0,0,0,0,0,0,0,0,0,2023-10-23
62,0,0,0,0,0,0,0,0,0,0,2023-10-23
63,1,2,0,0,0,0,0,0,0,0,2023-10-23
64,3,0,0,0,0,0,0,0,0,0,2023-10-23
65,0,6,0,0,0,0,0,0,0,0,2023-10-23
66,4,0,0,0,0,0,0,0,0,0,2023-10-23
67,0,0,0,0,0,0,0,0,0,0,2023-10-23
68,5,0,0,0,0,0,0,0,0,0,2023-10-23
69,5,0,0,0,0,0,0,0,0,0,2023-10-23
70,1,0,0,0,0,0,0,0,0,0,2023-10-23
71,0,40,0,0,0,0,0,0,0,0,2023-10-23
72,0,0,0,0,0,0,0,0,0,0,2023-10-23
73,0,5,0,0,0,0,0,0,0,0,2023-10-23
74,0,7,0,0,0,0,0,0,0,0,2023-10-23
75,1,7,0,0,0,0,0,0,0,0,2023-10-23
76,0,0,0,0,0,0,0,0,0,0,2023-10-23
77,0,0,0,0,0,0,0,0,0,0,2023-10-23
78,0,0,0,0,0,0,0,0,0,0,2023-10-23
79,0,2,0,0,0,0,0,0,0,0,2023-10-23
80,0,3,0,0,0,0,0,0,0,0,2023-10-23
81,0,1,0,0,0,0,0,0,0,0,2023-10-23
