value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2023-08-04
1,8,1,0,0,0,0,0,0,0,0,2023-08-04
2,0,10,0,0,0,0,0,0,0,0,2023-08-04
3,1,6,0,0,0,0,0,0,0,0,2023-08-04
4,10,5,0,0,0,0,0,0,0,0,2023-08-04
5,6,4,0,0,0,0,0,0,0,0,2023-08-04
6,4,2,0,0,0,0,0,0,0,0,2023-08-04
7,3,3,0,0,0,0,0,0,0,0,2023-08-04
8,9,3,0,0,0,0,0,0,0,0,2023-08-04
9,3,3,0,0,0,0,0,0,0,0,2023-08-04
10,5,4,0,0,0,0,0,0,0,0,2023-08-04
11,0,0,0,0,0,0,0,0,0,0,2023-08-04
12,17,21,0,0,0,0,0,0,0,0,2023-08-04
13,18,3,0,0,0,0,0,0,0,0,2023-08-04
14,5,2,0,0,0,0,0,0,0,0,2023-08-04
15,0,1,0,0,0,0,0,0,0,0,2023-08-04
16,27,5,0,0,0,0,0,0,0,0,2023-08-04
17,0,3,0,0,0,0,0,0,0,0,2023-08-04
18,0,0,0,0,0,0,0,0,0,0,2023-08-04
19,4,0,0,0,0,0,0,0,0,0,2023-08-04
20,16,7,0,0,0,0,0,0,0,0,2023-08-04
21,3,6,0,0,0,0,0,0,0,0,2023-08-04
22,15,8,0,0,0,0,0,0,0,0,2023-08-04
23,3,3,0,0,0,0,0,0,0,0,2023-08-04
24,0,3,0,0,0,0,0,0,0,0,2023-08-04
25,5,0,0,0,0,0,0,0,0,0,2023-08-04
26,7,2,0,0,0,0,0,0,0,0,2023-08-04
27,1,0,0,0,0,0,0,0,0,0,2023-08-04
28,8,0,0,0,0,0,0,0,0,0,2023-08-04
29,0,0,0,0,0,0,0,0,0,0,2023-08-04
30,1,0,0,0,0,0,0,0,0,0,2023-08-04
31,1,0,0,0,0,0,0,0,0,0,2023-08-04
32,0,4,0,0,0,0,0,0,0,0,2023-08-04
33,8,0,0,0,0,0,0,0,0,0,2023-08-04
34,0,6,0,0,0,0,0,0,0,0,2023-08-04
35,2,5,0,0,0,0,0,0,0,0,2023-08-04
36,9,8,0,0,0,0,0,0,0,0,2023-08-04
37,3,1,0,0,0,0,0,0,0,0,2023-08-04
38,0,4,0,0,0,0,0,0,0,0,2023-08-04
39,0,0,0,0,0,0,0,0,0,0,2023-08-04
40,1,10,0,0,0,0,0,0,0,0,2023-08-04
41,0,1,0,0,0,0,0,0,0,0,2023-08-04
42,20,9,0,0,0,0,0,0,0,0,2023-08-04
43,6,0,0,0,0,0,0,0,0,0,2023-08-04
44,0,6,0,0,0,0,0,0,0,0,2023-08-04
45,0,8,0,0,0,0,0,0,0,0,2023-08-04
46,1,0,0,0,0,0,0,0,0,0,2023-08-04
47,0,0,0,0,0,0,0,0,0,0,2023-08-04
48,5,0,0,0,0,0,0,0,0,0,2023-08-04
49,3,0,0,0,0,0,0,0,0,0,2023-08-04
50,4,4,0,0,0,0,0,0,0,0,2023-08-04
51,0,2,0,0,0,0,0,0,0,0,2023-08-04
52,0,7,0,0,0,0,0,0,0,0,2023-08-04
53,1,0,0,0,0,0,0,0,0,0,2023-08-04
54,9,0,0,0,0,0,0,0,0,0,2023-08-04
55,1,0,0,0,0,0,0,0,0,0,2023-08-04
56,3,0,0,0,0,0,0,0,0,0,2023-08-04
57,2,4,0,0,0,0,0,0,0,0,2023-08-04
