value,bid_q1,ask_q1,bid_q2,ask_q2,bid_q3,ask_q3,bid_q4,ask_q4,bid_q5,ask_q5,date
0,0,0,0,0,0,0,0,0,0,0,2024-05-17
1,38,50,0,0,0,0,0,0,0,0,2024-05-17
2,0,19,0,0,0,0,0,0,0,0,2024-05-17
3,1,0,0,0,0,0,0,0,0,0,2024-05-17
4,0,0,0,0,0,0,0,0,0,0,2024-05-17
5,7,0,0,0,0,0,0,0,0,0,2024-05-17
6,6,0,0,0,0,0,0,0,0,0,2024-05-17
7,0,0,0,0,0,0,0,0,0,0,2024-05-17
8,0,27,0,0,0,0,0,0,0,0,2024-05-17
9,0,0,0,0,0,0,0,0,0,0,2024-05-17
10,0,0,0,0,0,0,0,0,0,0,2024-05-17
11,0,0,0,0,0,0,0,0,0,0,2024-05-17
12,0,0,0,0,0,0,0,0,0,0,2024-05-17
13,0,0,0,0,0,0,0,0,0,0,2024-05-17
14,0,0,0,0,0,0,0,0,0,0,2024-05-17
15,0,0,0,0,0,0,0,0,0,0,2024-05-17
16,0,0,0,0,0,0,0,0,0,0,2024-05-17
17,0,0,0,0,0,0,0,0,0,0,2024-05-17
18,0,0,0,0,0,0,0,0,0,0,2024-05-17
19,1,0,0,0,0,0,0,0,0,0,2024-05-17
20,11,4,0,0,0,0,0,0,0,0,2024-05-17
21,12,0,0,0,0,0,0,0,0,0,2024-05-17
22,0,0,0,0,0,0,0,0,0,0,2024-05-17
23,0,0,0,0,0,0,0,0,0,0,2024-05-17
24,0,0,0,0,0,0,0,0,0,0,2024-05-17
25,28,0,0,0,0,0,0,0,0,0,2024-05-17
26,0,1,0,0,0,0,0,0,0,0,2024-05-17
27,6,0,0,0,0,0,0,0,0,0,2024-05-17
28,0,0,0,0,0,0,0,0,0,0,2024-05-17
29,4,0,0,0,0,0,0,0,0,0,2024-05-17
30,14,0,0,0,0,0,0,0,0,0,2024-05-17
31,0,4,0,0,0,0,0,0,0,0,2024-05-17
32,0,0,0,0,0,0,0,0,0,0,2024-05-17
33,20,0,0,0,0,0,0,0,0,0,2024-05-17
34,0,0,0,0,0,0,0,0,0,0,2024-05-17
35,2,3,0,0,0,0,0,0,0,0,2024-05-17
36,1,13,0,0,0,0,0,0,0,0,2024-05-17
37,0,0,0,0,0,0,0,0,0,0,2024-05-17
38,2,0,0,0,0,0,0,0,0,0,2024-05-17
39,0,0,0,0,0,0,0,0,0,0,2024-05-17
40,0,0,0,0,0,0,0,0,0,0,2024-05-17
41,0,0,0,0,0,0,0,0,0,0,2024-05-17
42,0,0,0,0,0,0,0,0,0,0,2024-05-17
